Datetime,BE,FR,Date,gasdate,Date_gas,CEGH VTP,CZ VTP,ETF,NBP,PEG,PVB,THE,TTF,ZTP,EUA Prices
2022-03-24 15:00:00,212.92,212.92,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 16:00:00,232.58,232.58,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 17:00:00,266.99,266.99,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 18:00:00,310.76,310.76,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 19:00:00,371.11,371.11,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 20:00:00,295.4,295.4,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 21:00:00,256.86,256.86,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 22:00:00,240.04,240.04,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-24 23:00:00,230.0,230.0,2022-03-24,2022-03-24,,,,,,,,,,,
2022-03-25 00:00:00,262.48,262.48,2022-03-25,2022-03-24,,,,,,,,,,,
2022-03-25 01:00:00,245.51,245.51,2022-03-25,2022-03-24,,,,,,,,,,,
2022-03-25 02:00:00,234.29,234.29,2022-03-25,2022-03-24,,,,,,,,,,,
2022-03-25 03:00:00,230.15,230.15,2022-03-25,2022-03-24,,,,,,,,,,,
2022-03-25 04:00:00,226.01,226.01,2022-03-25,2022-03-24,,,,,,,,,,,
2022-03-25 05:00:00,254.91,254.91,2022-03-25,2022-03-24,,,,,,,,,,,
2022-03-25 06:00:00,315.0,315.0,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 07:00:00,333.86,333.86,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 08:00:00,322.05,322.05,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 09:00:00,297.08,297.08,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 10:00:00,282.74,282.74,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 11:00:00,264.99,264.99,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 12:00:00,253.26,253.26,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 13:00:00,250.08,250.08,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 14:00:00,246.38,246.38,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 15:00:00,232.84,232.84,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 16:00:00,251.07,251.07,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 17:00:00,276.28,276.28,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 18:00:00,300.77,300.77,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 19:00:00,339.9,339.9,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 20:00:00,300.0,300.0,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 21:00:00,281.86,281.86,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 22:00:00,274.94,274.94,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-25 23:00:00,270.47,270.47,2022-03-25,2022-03-25,,,,,,,,,,,
2022-03-26 00:00:00,266.14,266.14,2022-03-26,2022-03-25,,,,,,,,,,,
2022-03-26 01:00:00,252.19,252.19,2022-03-26,2022-03-25,,,,,,,,,,,
2022-03-26 02:00:00,246.75,246.75,2022-03-26,2022-03-25,,,,,,,,,,,
2022-03-26 03:00:00,224.9,224.9,2022-03-26,2022-03-25,,,,,,,,,,,
2022-03-26 04:00:00,211.09,211.09,2022-03-26,2022-03-25,,,,,,,,,,,
2022-03-26 05:00:00,216.18,216.18,2022-03-26,2022-03-25,,,,,,,,,,,
2022-03-26 06:00:00,235.58,235.58,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 07:00:00,219.0,219.0,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 08:00:00,235.58,235.58,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 09:00:00,232.0,232.0,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 10:00:00,220.3,220.3,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 11:00:00,203.24,203.24,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 12:00:00,205.61,205.61,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 13:00:00,199.85,199.85,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 14:00:00,196.61,196.61,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 15:00:00,198.3,198.3,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 16:00:00,201.39,201.39,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 17:00:00,232.42,232.42,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 18:00:00,262.5,262.5,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 19:00:00,292.24,292.24,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 20:00:00,270.1,270.1,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 21:00:00,244.98,244.98,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 22:00:00,244.94,244.94,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-26 23:00:00,237.75,237.75,2022-03-26,2022-03-26,,,,,,,,,,,
2022-03-27 00:00:00,235.0,235.0,2022-03-27,2022-03-26,,,,,,,,,,,
2022-03-27 01:00:00,221.93,221.93,2022-03-27,2022-03-26,,,,,,,,,,,
2022-03-27 03:00:00,214.02,214.02,2022-03-27,2022-03-26,,,,,,,,,,,
2022-03-27 04:00:00,212.0,212.0,2022-03-27,2022-03-26,,,,,,,,,,,
2022-03-27 05:00:00,211.09,211.09,2022-03-27,2022-03-26,,,,,,,,,,,
2022-03-27 06:00:00,210.31,210.31,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 07:00:00,214.03,214.03,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 08:00:00,214.08,214.08,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 09:00:00,214.07,214.07,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 10:00:00,205.02,205.02,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 11:00:00,197.61,197.61,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 12:00:00,192.08,192.08,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 13:00:00,157.81,157.81,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 14:00:00,93.99,93.99,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 15:00:00,94.99,94.99,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 16:00:00,141.59,141.59,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 17:00:00,194.83,194.83,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 18:00:00,220.0,220.0,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 19:00:00,262.52,262.52,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 20:00:00,285.0,285.0,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 21:00:00,275.12,275.12,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 22:00:00,264.08,264.08,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-27 23:00:00,242.9,242.9,2022-03-27,2022-03-27,,,,,,,,,,,
2022-03-28 00:00:00,216.79,216.79,2022-03-28,2022-03-27,,,,,,,,,,,
2022-03-28 01:00:00,206.96,206.96,2022-03-28,2022-03-27,,,,,,,,,,,
2022-03-28 02:00:00,201.18,201.18,2022-03-28,2022-03-27,,,,,,,,,,,
2022-03-28 03:00:00,195.75,195.75,2022-03-28,2022-03-27,,,,,,,,,,,
2022-03-28 04:00:00,195.01,195.01,2022-03-28,2022-03-27,,,,,,,,,,,
2022-03-28 05:00:00,216.02,216.02,2022-03-28,2022-03-27,,,,,,,,,,,
2022-03-28 06:00:00,274.95,274.95,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 07:00:00,325.98,325.98,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 08:00:00,374.32,374.32,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 09:00:00,338.15,338.15,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 10:00:00,280.79,280.79,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 11:00:00,243.0,243.0,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 12:00:00,238.89,238.89,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 13:00:00,219.55,219.55,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 14:00:00,217.9,217.9,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 15:00:00,210.1,210.1,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 16:00:00,208.55,208.55,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 17:00:00,203.77,203.77,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 18:00:00,260.31,260.31,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 19:00:00,304.62,304.62,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 20:00:00,300.27,300.27,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 21:00:00,283.0,283.0,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 22:00:00,256.11,256.11,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-28 23:00:00,243.97,243.97,2022-03-28,2022-03-28,,,,,,,,,,,
2022-03-29 00:00:00,227.31,227.31,2022-03-29,2022-03-28,,,,,,,,,,,
2022-03-29 01:00:00,219.36,219.36,2022-03-29,2022-03-28,,,,,,,,,,,
2022-03-29 02:00:00,212.89,212.89,2022-03-29,2022-03-28,,,,,,,,,,,
2022-03-29 03:00:00,210.0,210.0,2022-03-29,2022-03-28,,,,,,,,,,,
2022-03-29 04:00:00,212.89,212.89,2022-03-29,2022-03-28,,,,,,,,,,,
2022-03-29 05:00:00,225.27,225.27,2022-03-29,2022-03-28,,,,,,,,,,,
2022-03-29 06:00:00,259.1,259.1,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 07:00:00,295.36,295.36,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 08:00:00,319.09,319.09,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 09:00:00,299.9,299.9,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 10:00:00,298.01,298.01,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 11:00:00,275.94,275.94,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 12:00:00,274.02,274.02,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 13:00:00,257.78,257.78,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 14:00:00,248.01,248.01,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 15:00:00,241.11,241.11,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 16:00:00,236.0,236.0,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 17:00:00,246.53,246.53,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 18:00:00,279.06,279.06,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 19:00:00,302.49,302.49,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 20:00:00,298.3,298.3,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 21:00:00,263.45,263.45,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 22:00:00,272.72,272.72,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-29 23:00:00,270.04,270.04,2022-03-29,2022-03-29,,,,,,,,,,,
2022-03-30 00:00:00,265.14,265.14,2022-03-30,2022-03-29,,,,,,,,,,,
2022-03-30 01:00:00,249.56,249.56,2022-03-30,2022-03-29,,,,,,,,,,,
2022-03-30 02:00:00,237.45,237.45,2022-03-30,2022-03-29,,,,,,,,,,,
2022-03-30 03:00:00,229.08,229.08,2022-03-30,2022-03-29,,,,,,,,,,,
2022-03-30 04:00:00,232.33,232.33,2022-03-30,2022-03-29,,,,,,,,,,,
2022-03-30 05:00:00,242.0,242.0,2022-03-30,2022-03-29,,,,,,,,,,,
2022-03-30 06:00:00,283.0,283.0,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 07:00:00,313.48,313.48,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 08:00:00,347.53,347.53,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 09:00:00,370.1,370.1,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 10:00:00,377.06,377.06,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 11:00:00,411.92,411.92,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 12:00:00,378.52,378.52,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 13:00:00,342.53,342.53,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 14:00:00,348.5,348.5,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 15:00:00,308.22,308.22,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 16:00:00,271.02,271.02,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 17:00:00,269.81,269.81,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 18:00:00,294.7,294.7,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 19:00:00,309.97,309.97,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 20:00:00,325.03,325.03,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 21:00:00,282.69,282.69,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 22:00:00,272.75,272.75,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-30 23:00:00,267.84,267.84,2022-03-30,2022-03-30,,,,,,,,,,,
2022-03-31 00:00:00,275.67,275.67,2022-03-31,2022-03-30,,,,,,,,,,,
2022-03-31 01:00:00,258.17,258.17,2022-03-31,2022-03-30,,,,,,,,,,,
2022-03-31 02:00:00,255.76,255.76,2022-03-31,2022-03-30,,,,,,,,,,,
2022-03-31 03:00:00,249.0,249.0,2022-03-31,2022-03-30,,,,,,,,,,,
2022-03-31 04:00:00,243.24,243.24,2022-03-31,2022-03-30,,,,,,,,,,,
2022-03-31 05:00:00,247.5,247.5,2022-03-31,2022-03-30,,,,,,,,,,,
2022-03-31 06:00:00,293.73,293.73,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 07:00:00,323.8,323.8,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 08:00:00,423.41,423.41,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 09:00:00,421.0,421.0,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 10:00:00,324.55,324.55,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 11:00:00,299.46,299.46,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 12:00:00,297.99,297.99,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 13:00:00,294.13,294.13,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 14:00:00,287.64,287.64,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 15:00:00,265.58,265.58,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 16:00:00,244.27,244.27,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 17:00:00,224.04,224.04,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 18:00:00,255.29,255.29,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 19:00:00,300.0,300.0,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 20:00:00,356.09,356.09,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 21:00:00,320.8,320.8,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 22:00:00,289.12,289.12,2022-03-31,2022-03-31,,,,,,,,,,,
2022-03-31 23:00:00,310.6,310.6,2022-03-31,2022-03-31,,,,,,,,,,,
2022-04-01 00:00:00,278.29,278.29,2022-04-01,2022-03-31,,,,,,,,,,,
2022-04-01 01:00:00,254.44,254.44,2022-04-01,2022-03-31,,,,,,,,,,,
2022-04-01 02:00:00,257.19,257.19,2022-04-01,2022-03-31,,,,,,,,,,,
2022-04-01 03:00:00,249.69,249.69,2022-04-01,2022-03-31,,,,,,,,,,,
2022-04-01 04:00:00,248.97,248.97,2022-04-01,2022-03-31,,,,,,,,,,,
2022-04-01 05:00:00,258.23,258.23,2022-04-01,2022-03-31,,,,,,,,,,,
2022-04-01 06:00:00,315.7,315.7,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 07:00:00,421.0,421.0,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 08:00:00,470.02,470.02,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 09:00:00,400.0,400.0,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 10:00:00,348.13,348.13,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 11:00:00,348.5,348.5,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 12:00:00,336.56,336.56,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 13:00:00,323.15,323.15,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 14:00:00,294.35,294.35,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 15:00:00,287.5,287.5,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 16:00:00,282.69,282.69,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 17:00:00,282.7,282.7,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 18:00:00,305.82,305.82,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 19:00:00,335.2,335.2,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 20:00:00,380.0,380.0,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 21:00:00,346.58,346.58,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 22:00:00,315.34,315.34,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-01 23:00:00,279.9,279.9,2022-04-01,2022-04-01,,,,,,,,,,,
2022-04-02 00:00:00,309.0,309.0,2022-04-02,2022-04-01,,,,,,,,,,,
2022-04-02 01:00:00,295.0,295.0,2022-04-02,2022-04-01,,,,,,,,,,,
2022-04-02 02:00:00,295.0,295.0,2022-04-02,2022-04-01,,,,,,,,,,,
2022-04-02 03:00:00,273.94,273.94,2022-04-02,2022-04-01,,,,,,,,,,,
2022-04-02 04:00:00,262.8,262.8,2022-04-02,2022-04-01,,,,,,,,,,,
2022-04-02 05:00:00,276.22,276.22,2022-04-02,2022-04-01,,,,,,,,,,,
2022-04-02 06:00:00,287.9,287.9,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 07:00:00,279.54,279.54,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 08:00:00,323.98,323.98,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 09:00:00,333.99,333.99,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 10:00:00,333.41,333.41,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 11:00:00,318.2,318.2,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 12:00:00,315.6,315.6,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 13:00:00,296.0,296.0,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 14:00:00,289.51,289.51,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 15:00:00,271.08,271.08,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 16:00:00,263.21,263.21,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 17:00:00,280.08,280.08,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 18:00:00,310.62,310.62,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 19:00:00,335.1,335.1,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 20:00:00,350.0,350.0,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 21:00:00,332.3,332.3,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 22:00:00,324.1,324.1,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-02 23:00:00,313.55,313.55,2022-04-02,2022-04-02,,,,,,,,,,,
2022-04-03 00:00:00,296.01,296.01,2022-04-03,2022-04-02,,,,,,,,,,,
2022-04-03 01:00:00,283.71,283.71,2022-04-03,2022-04-02,,,,,,,,,,,
2022-04-03 02:00:00,280.55,280.55,2022-04-03,2022-04-02,,,,,,,,,,,
2022-04-03 03:00:00,275.4,275.4,2022-04-03,2022-04-02,,,,,,,,,,,
2022-04-03 04:00:00,257.01,257.01,2022-04-03,2022-04-02,,,,,,,,,,,
2022-04-03 05:00:00,258.73,258.73,2022-04-03,2022-04-02,,,,,,,,,,,
2022-04-03 06:00:00,270.6,270.6,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 07:00:00,275.0,275.0,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 08:00:00,277.34,277.34,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 09:00:00,252.01,252.01,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 10:00:00,237.23,237.23,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 11:00:00,239.07,239.07,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 12:00:00,270.22,270.22,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 13:00:00,285.0,285.0,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 14:00:00,224.38,224.38,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 15:00:00,217.84,217.84,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 16:00:00,228.73,228.73,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 17:00:00,252.55,252.55,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 18:00:00,308.9,308.9,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 19:00:00,367.93,367.93,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 20:00:00,435.0,435.0,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 21:00:00,425.76,425.76,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 22:00:00,475.75,475.75,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-03 23:00:00,328.97,328.97,2022-04-03,2022-04-03,,,,,,,,,,,
2022-04-04 00:00:00,329.09,329.09,2022-04-04,2022-04-03,,,,,,,,,,,
2022-04-04 01:00:00,310.0,310.0,2022-04-04,2022-04-03,,,,,,,,,,,
2022-04-04 02:00:00,329.09,329.09,2022-04-04,2022-04-03,,,,,,,,,,,
2022-04-04 03:00:00,329.07,329.07,2022-04-04,2022-04-03,,,,,,,,,,,
2022-04-04 04:00:00,328.97,328.97,2022-04-04,2022-04-03,,,,,,,,,,,
2022-04-04 05:00:00,413.32,413.32,2022-04-04,2022-04-03,,,,,,,,,,,
2022-04-04 06:00:00,410.13,410.13,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 07:00:00,2712.99,2712.99,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 08:00:00,2987.78,2987.78,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 09:00:00,478.81,478.81,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 10:00:00,408.01,408.01,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 11:00:00,354.15,354.15,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 12:00:00,326.48,326.48,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 13:00:00,308.95,308.95,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 14:00:00,293.59,293.59,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 15:00:00,286.9,286.9,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 16:00:00,267.81,267.81,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 17:00:00,276.98,276.98,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 18:00:00,319.63,319.63,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 19:00:00,372.01,372.01,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 20:00:00,378.9,378.9,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 21:00:00,345.27,345.27,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 22:00:00,341.1,341.1,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-04 23:00:00,325.33,325.33,2022-04-04,2022-04-04,,,,,,,,,,,
2022-04-05 00:00:00,292.5,292.5,2022-04-05,2022-04-04,,,,,,,,,,,
2022-04-05 01:00:00,271.64,271.64,2022-04-05,2022-04-04,,,,,,,,,,,
2022-04-05 02:00:00,276.94,276.94,2022-04-05,2022-04-04,,,,,,,,,,,
2022-04-05 03:00:00,269.76,269.76,2022-04-05,2022-04-04,,,,,,,,,,,
2022-04-05 04:00:00,264.25,264.25,2022-04-05,2022-04-04,,,,,,,,,,,
2022-04-05 05:00:00,273.31,273.31,2022-04-05,2022-04-04,,,,,,,,,,,
2022-04-05 06:00:00,316.11,316.11,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 07:00:00,372.27,372.27,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 08:00:00,448.9,448.9,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 09:00:00,414.14,414.14,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 10:00:00,345.42,345.42,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 11:00:00,325.22,325.22,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 12:00:00,334.99,334.99,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 13:00:00,301.79,301.79,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 14:00:00,283.67,283.67,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 15:00:00,279.27,279.27,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 16:00:00,275.88,275.88,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 17:00:00,274.27,274.27,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 18:00:00,285.4,285.4,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 19:00:00,309.93,309.93,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 20:00:00,306.68,306.68,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 21:00:00,300.69,300.69,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 22:00:00,291.22,291.22,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-05 23:00:00,285.0,285.0,2022-04-05,2022-04-05,,,,,,,,,,,
2022-04-06 00:00:00,278.11,278.11,2022-04-06,2022-04-05,,,,,,,,,,,
2022-04-06 01:00:00,265.0,265.0,2022-04-06,2022-04-05,,,,,,,,,,,
2022-04-06 02:00:00,259.5,259.5,2022-04-06,2022-04-05,,,,,,,,,,,
2022-04-06 03:00:00,252.0,252.0,2022-04-06,2022-04-05,,,,,,,,,,,
2022-04-06 04:00:00,254.5,254.5,2022-04-06,2022-04-05,,,,,,,,,,,
2022-04-06 05:00:00,265.27,265.27,2022-04-06,2022-04-05,,,,,,,,,,,
